Country_Name,Country_Code,Series Name,Series_Code,Year,Growth_Value,continent
Malawi,MWI,Population growth (annual %),SP.POP.GROW,2021,2.611417766,Africa
Malawi,MWI,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,2.286325063,Africa
Malawi,MWI,Urban population growth (annual %),SP.URB.GROW,2021,4.13757318,Africa
Malaysia,MYS,Population growth (annual %),SP.POP.GROW,2021,1.119853991,Asia
Malaysia,MYS,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,-1.254873829,Asia
Malaysia,MYS,Urban population growth (annual %),SP.URB.GROW,2021,1.812110672,Asia
Mali,MLI,Population growth (annual %),SP.POP.GROW,2021,3.157964369,Africa
Mali,MLI,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,1.779305136,Africa
Mali,MLI,Urban population growth (annual %),SP.URB.GROW,2021,4.891910534,Africa
Mauritania,MRT,Population growth (annual %),SP.POP.GROW,2021,2.553910771,Africa
Mauritania,MRT,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,0.733250156,Africa
Mauritania,MRT,Urban population growth (annual %),SP.URB.GROW,2021,4.000166347,Africa
Mexico,MEX,Population growth (annual %),SP.POP.GROW,2021,0.559420832,North America
Mexico,MEX,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,-0.930688376,North America
Mexico,MEX,Urban population growth (annual %),SP.URB.GROW,2021,0.911823977,North America
Moldova,MDA,Population growth (annual %),SP.POP.GROW,2021,-1.503429523,Europe
Moldova,MDA,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,-1.764476226,Europe
Moldova,MDA,Urban population growth (annual %),SP.URB.GROW,2021,-1.156308799,Europe
Mongolia,MNG,Population growth (annual %),SP.POP.GROW,2021,1.609371036,Asia
Mongolia,MNG,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,1.200176327,Asia
Mongolia,MNG,Urban population growth (annual %),SP.URB.GROW,2021,1.795619519,Asia
Montenegro,MNE,Population growth (annual %),SP.POP.GROW,2021,-0.337762722,Europe
Montenegro,MNE,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,-1.382790761,Europe
Montenegro,MNE,Urban population growth (annual %),SP.URB.GROW,2021,0.161802886,Europe
Morocco,MAR,Population growth (annual %),SP.POP.GROW,2021,1.051484312,Africa
Morocco,MAR,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,-0.420857636,Africa
Morocco,MAR,Urban population growth (annual %),SP.URB.GROW,2021,1.886932349,Africa
Mozambique,MOZ,Population growth (annual %),SP.POP.GROW,2021,2.842112349,Africa
Mozambique,MOZ,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,1.957811334,Africa
Mozambique,MOZ,Urban population growth (annual %),SP.URB.GROW,2021,4.325371939,Africa
Myanmar,MMR,Population growth (annual %),SP.POP.GROW,2021,0.699278204,Asia
Myanmar,MMR,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,0.252443777,Asia
Myanmar,MMR,Urban population growth (annual %),SP.URB.GROW,2021,1.680286962,Asia
Namibia,NAM,Population growth (annual %),SP.POP.GROW,2021,1.63585889,Africa
Namibia,NAM,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,-0.411416491,Africa
Namibia,NAM,Urban population growth (annual %),SP.URB.GROW,2021,3.486732954,Africa
Nepal,NPL,Population growth (annual %),SP.POP.GROW,2021,2.311723712,Asia
Nepal,NPL,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,1.766322859,Asia
Nepal,NPL,Urban population growth (annual %),SP.URB.GROW,2021,4.38952105,Asia
Netherlands,NLD,Population growth (annual %),SP.POP.GROW,2021,0.523490508,Europe
Netherlands,NLD,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,-3.90056949,Europe
Netherlands,NLD,Urban population growth (annual %),SP.URB.GROW,2021,0.887108129,Europe
New Caledonia,NCL,Population growth (annual %),SP.POP.GROW,2021,-0.254861903,Oceania
New Caledonia,NCL,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,-1.694125588,Oceania
New Caledonia,NCL,Urban population growth (annual %),SP.URB.GROW,2021,0.312605669,Oceania
New Zealand,NZL,Population growth (annual %),SP.POP.GROW,2021,0.415621677,Oceania
New Zealand,NZL,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,-0.263400322,Oceania
New Zealand,NZL,Urban population growth (annual %),SP.URB.GROW,2021,0.519387762,Oceania
Nicaragua,NIC,Population growth (annual %),SP.POP.GROW,2021,1.39120242,North America
Nicaragua,NIC,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,0.742566938,North America
Nicaragua,NIC,Urban population growth (annual %),SP.URB.GROW,2021,1.839262225,North America
Niger,NER,Population growth (annual %),SP.POP.GROW,2021,3.707423785,Africa
Niger,NER,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,3.557387531,Africa
Niger,NER,Urban population growth (annual %),SP.URB.GROW,2021,4.456430699,Africa
Nigeria,NGA,Population growth (annual %),SP.POP.GROW,2021,2.406363381,Africa
Nigeria,NGA,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,0.752530934,Africa
Nigeria,NGA,Urban population growth (annual %),SP.URB.GROW,2021,3.911587634,Africa
North Macedonia,MKD,Population growth (annual %),SP.POP.GROW,2021,-0.359578822,Europe
North Macedonia,MKD,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,-1.094438295,Europe
North Macedonia,MKD,Urban population growth (annual %),SP.URB.GROW,2021,0.158859542,Europe
Norway,NOR,Population growth (annual %),SP.POP.GROW,2021,0.534772282,Europe
Norway,NOR,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,-1.536236345,Europe
Norway,NOR,Urban population growth (annual %),SP.URB.GROW,2021,0.954484088,Europe
Oman,OMN,Population growth (annual %),SP.POP.GROW,2021,-0.505921839,Asia
Oman,OMN,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,-6.264659612,Asia
Oman,OMN,Urban population growth (annual %),SP.URB.GROW,2021,0.38030963,Asia
Pakistan,PAK,Population growth (annual %),SP.POP.GROW,2021,1.834062082,Asia
Pakistan,PAK,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,1.395447272,Asia
Pakistan,PAK,Urban population growth (annual %),SP.URB.GROW,2021,2.571281636,Asia
Panama,PAN,Population growth (annual %),SP.POP.GROW,2021,1.315615015,North America
Panama,PAN,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,0.166107428,North America
Panama,PAN,Urban population growth (annual %),SP.URB.GROW,2021,1.84190423,North America
Papua New Guinea,PNG,Population growth (annual %),SP.POP.GROW,2021,2.02856054,Oceania
Papua New Guinea,PNG,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,1.900381661,Oceania
Papua New Guinea,PNG,Urban population growth (annual %),SP.URB.GROW,2021,2.856909649,Oceania
Paraguay,PRY,Population growth (annual %),SP.POP.GROW,2021,1.277616002,South America
Paraguay,PRY,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,0.446506103,South America
Paraguay,PRY,Urban population growth (annual %),SP.URB.GROW,2021,1.779703817,South America
Peru,PER,Population growth (annual %),SP.POP.GROW,2021,1.225660252,South America
Peru,PER,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,0.285902819,South America
Peru,PER,Urban population growth (annual %),SP.URB.GROW,2021,1.484594177,South America
Philippines,PHL,Population growth (annual %),SP.POP.GROW,2021,1.494557167,Asia
Philippines,PHL,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,0.968379335,Asia
Philippines,PHL,Urban population growth (annual %),SP.URB.GROW,2021,2.075050707,Asia
Poland,POL,Population growth (annual %),SP.POP.GROW,2021,-0.401728617,Europe
Poland,POL,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,-0.48184586,Europe
Poland,POL,Urban population growth (annual %),SP.URB.GROW,2021,-0.348448299,Europe
Portugal,PRT,Population growth (annual %),SP.POP.GROW,2021,0.626850165,Europe
Portugal,PRT,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,-0.985967422,Europe
Portugal,PRT,Urban population growth (annual %),SP.URB.GROW,2021,1.436413256,Europe
Puerto Rico,PRI,Population growth (annual %),SP.POP.GROW,2021,-0.57650769,North America
Puerto Rico,PRI,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,-0.748128412,North America
Puerto Rico,PRI,Urban population growth (annual %),SP.URB.GROW,2021,-0.564746509,North America
Qatar,QAT,Population growth (annual %),SP.POP.GROW,2021,-2.648531832,Asia
Qatar,QAT,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,-8.434152728,Asia
Qatar,QAT,Urban population growth (annual %),SP.URB.GROW,2021,-2.605205608,Asia
Romania,ROU,Population growth (annual %),SP.POP.GROW,2021,-0.746036479,Europe
Romania,ROU,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,-1.041183179,Europe
Romania,ROU,Urban population growth (annual %),SP.URB.GROW,2021,-0.497249317,Europe
Russia,RUS,Population growth (annual %),SP.POP.GROW,2021,0.039793394,Europe
Russia,RUS,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,-0.675744565,Europe
Russia,RUS,Urban population growth (annual %),SP.URB.GROW,2021,0.280293701,Europe
Rwanda,RWA,Population growth (annual %),SP.POP.GROW,2021,2.371751548,Africa
Rwanda,RWA,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,2.206909009,Africa
Rwanda,RWA,Urban population growth (annual %),SP.URB.GROW,2021,3.148870171,Africa
Saudi Arabia,SAU,Population growth (annual %),SP.POP.GROW,2021,-0.129847471,Asia
Saudi Arabia,SAU,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,-1.546309604,Asia
Saudi Arabia,SAU,Urban population growth (annual %),SP.URB.GROW,2021,0.132008529,Asia
Senegal,SEN,Population growth (annual %),SP.POP.GROW,2021,2.645380545,Africa
Senegal,SEN,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,1.719719961,Africa
Senegal,SEN,Urban population growth (annual %),SP.URB.GROW,2021,3.633785093,Africa
Republic of Serbia,SRB,Population growth (annual %),SP.POP.GROW,2021,-0.94368817,Europe
Republic of Serbia,SRB,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,-1.41546743,Europe
Republic of Serbia,SRB,Urban population growth (annual %),SP.URB.GROW,2021,-0.58117636,Europe
Sierra Leone,SLE,Population growth (annual %),SP.POP.GROW,2021,2.241767371,Africa
Sierra Leone,SLE,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,1.452010187,Africa
Sierra Leone,SLE,Urban population growth (annual %),SP.URB.GROW,2021,3.282380292,Africa
Slovak Republic,SVK,Population growth (annual %),SP.POP.GROW,2021,-0.212358808,Europe
Slovak Republic,SVK,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,-0.342203175,Europe
Slovak Republic,SVK,Urban population growth (annual %),SP.URB.GROW,2021,-0.100811873,Europe
Slovenia,SVN,Population growth (annual %),SP.POP.GROW,2021,0.26885197,Europe
Slovenia,SVN,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,-0.422038793,Europe
Slovenia,SVN,Urban population growth (annual %),SP.URB.GROW,2021,0.827932555,Europe
Solomon Islands,SLB,Population growth (annual %),SP.POP.GROW,2021,2.3817423,Oceania
Solomon Islands,SLB,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,1.771891757,Oceania
Solomon Islands,SLB,Urban population growth (annual %),SP.URB.GROW,2021,4.221232579,Oceania
Somalia,SOM,Population growth (annual %),SP.POP.GROW,2021,3.146236588,Africa
Somalia,SOM,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,2.04474063,Africa
Somalia,SOM,Urban population growth (annual %),SP.URB.GROW,2021,4.416818057,Africa
South Africa,ZAF,Population growth (annual %),SP.POP.GROW,2021,0.998920419,Africa
South Africa,ZAF,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,-0.522735593,Africa
South Africa,ZAF,Urban population growth (annual %),SP.URB.GROW,2021,1.728207354,Africa
South Sudan,SSD,Population growth (annual %),SP.POP.GROW,2021,1.3303716,Africa
South Sudan,SSD,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,0.934855402,Africa
South Sudan,SSD,Urban population growth (annual %),SP.URB.GROW,2021,2.877831901,Africa
Spain,ESP,Population growth (annual %),SP.POP.GROW,2021,0.105799194,Europe
Spain,ESP,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,-1.184403969,Europe
Spain,ESP,Urban population growth (annual %),SP.URB.GROW,2021,0.409754083,Europe
Sri Lanka,LKA,Population growth (annual %),SP.POP.GROW,2021,1.075449957,Asia
Sri Lanka,LKA,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,0.894440655,Asia
Sri Lanka,LKA,Urban population growth (annual %),SP.URB.GROW,2021,1.857951759,Asia
Sudan,SDN,Population growth (annual %),SP.POP.GROW,2021,2.70104594,Africa
Sudan,SDN,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,2.174542801,Africa
Sudan,SDN,Urban population growth (annual %),SP.URB.GROW,2021,3.660879233,Africa
Suriname,SUR,Population growth (annual %),SP.POP.GROW,2021,0.970459647,South America
Suriname,SUR,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,0.763025735,South America
Suriname,SUR,Urban population growth (annual %),SP.URB.GROW,2021,1.076445724,South America
Sweden,SWE,Population growth (annual %),SP.POP.GROW,2021,0.600591533,Europe
Sweden,SWE,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,-1.5941051,Europe
Sweden,SWE,Urban population growth (annual %),SP.URB.GROW,2021,0.896813772,Europe
Switzerland,CHE,Population growth (annual %),SP.POP.GROW,2021,0.765501039,Europe
Switzerland,CHE,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,0.454482233,Europe
Switzerland,CHE,Urban population growth (annual %),SP.URB.GROW,2021,0.875030737,Europe
Syrian Arab Republic,SYR,Population growth (annual %),SP.POP.GROW,2021,2.621583957,Asia
Syrian Arab Republic,SYR,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,1.153244738,Asia
Syrian Arab Republic,SYR,Urban population growth (annual %),SP.URB.GROW,2021,3.784692803,Asia
Tajikistan,TJK,Population growth (annual %),SP.POP.GROW,2021,2.14442566,Asia
Tajikistan,TJK,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,1.840494206,Asia
Tajikistan,TJK,Urban population growth (annual %),SP.URB.GROW,2021,2.941060564,Asia
United Republic of Tanzania,TZA,Population growth (annual %),SP.POP.GROW,2021,3.007287233,Africa
United Republic of Tanzania,TZA,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,1.87855991,Africa
United Republic of Tanzania,TZA,Urban population growth (annual %),SP.URB.GROW,2021,5.050037871,Africa
Thailand,THA,Population growth (annual %),SP.POP.GROW,2021,0.175345075,Asia
Thailand,THA,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,-1.345319638,Asia
Thailand,THA,Urban population growth (annual %),SP.URB.GROW,2021,1.590521255,Asia
East Timor,TLS,Population growth (annual %),SP.POP.GROW,2021,1.598470014,Asia
East Timor,TLS,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,1.050866835,Asia
East Timor,TLS,Urban population growth (annual %),SP.URB.GROW,2021,2.788886914,Asia
Togo,TGO,Population growth (annual %),SP.POP.GROW,2021,2.367338962,Africa
Togo,TGO,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,1.387019242,Africa
Togo,TGO,Urban population growth (annual %),SP.URB.GROW,2021,3.662659531,Africa
Trinidad and Tobago,TTO,Population growth (annual %),SP.POP.GROW,2021,0.493855745,North America
Trinidad and Tobago,TTO,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,0.384880953,North America
Trinidad and Tobago,TTO,Urban population growth (annual %),SP.URB.GROW,2021,0.589568826,North America
Tunisia,TUN,Population growth (annual %),SP.POP.GROW,2021,0.82886347,Africa
Tunisia,TUN,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,-0.228249275,Africa
Tunisia,TUN,Urban population growth (annual %),SP.URB.GROW,2021,1.28779928,Africa
Turkiye,TUR,Population growth (annual %),SP.POP.GROW,2021,0.910444903,Asia
Turkiye,TUR,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,-1.05048408,Asia
Turkiye,TUR,Urban population growth (annual %),SP.URB.GROW,2021,1.518277513,Asia
Turkmenistan,TKM,Population growth (annual %),SP.POP.GROW,2021,1.451977111,Asia
Turkmenistan,TKM,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,0.431721112,Asia
Turkmenistan,TKM,Urban population growth (annual %),SP.URB.GROW,2021,2.365597605,Asia
Uganda,UGA,Population growth (annual %),SP.POP.GROW,2021,3.211427904,Africa
Uganda,UGA,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,2.410049098,Africa
Uganda,UGA,Urban population growth (annual %),SP.URB.GROW,2021,5.583485134,Africa
Ukraine,UKR,Population growth (annual %),SP.POP.GROW,2021,-0.702971858,Europe
Ukraine,UKR,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,-1.194435315,Europe
Ukraine,UKR,Urban population growth (annual %),SP.URB.GROW,2021,-0.489146022,Europe
United Arab Emirates,ARE,Population growth (annual %),SP.POP.GROW,2021,0.834812788,Asia
United Arab Emirates,ARE,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,-1.122168711,Asia
United Arab Emirates,ARE,Urban population growth (annual %),SP.URB.GROW,2021,1.122749405,Asia
United Kingdom,GBR,Population growth (annual %),SP.POP.GROW,2021,-0.081937241,Europe
United Kingdom,GBR,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,-1.640893733,Europe
United Kingdom,GBR,Urban population growth (annual %),SP.URB.GROW,2021,0.214393681,Europe
United States of America,USA,Population growth (annual %),SP.POP.GROW,2021,0.156747055,North America
United States of America,USA,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,-1.056163736,North America
United States of America,USA,Urban population growth (annual %),SP.URB.GROW,2021,0.409258906,North America
Uruguay,URY,Population growth (annual %),SP.POP.GROW,2021,-0.082446609,South America
Uruguay,URY,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,-2.06413677,South America
Uruguay,URY,Urban population growth (annual %),SP.URB.GROW,2021,0.009647532,South America
Uzbekistan,UZB,Population growth (annual %),SP.POP.GROW,2021,1.975706066,Asia
Uzbekistan,UZB,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,1.953519852,Asia
Uzbekistan,UZB,Urban population growth (annual %),SP.URB.GROW,2021,1.997521347,Asia
Vanuatu,VUT,Population growth (annual %),SP.POP.GROW,2021,2.362741525,Oceania
Vanuatu,VUT,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,2.174549899,Oceania
Vanuatu,VUT,Urban population growth (annual %),SP.URB.GROW,2021,2.909814188,Oceania
Venezuela,VEN,Population growth (annual %),SP.POP.GROW,2021,-1.025178708,South America
Venezuela,VEN,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,-1.418423286,South America
Venezuela,VEN,Urban population growth (annual %),SP.URB.GROW,2021,-0.973082845,South America
Viet Nam,VNM,Population growth (annual %),SP.POP.GROW,2021,0.844181677,Asia
Viet Nam,VNM,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,-0.298613841,Asia
Viet Nam,VNM,Urban population growth (annual %),SP.URB.GROW,2021,2.733031277,Asia
West Bank and Gaza,PSE,Population growth (annual %),SP.POP.GROW,2021,2.457038653,Asia
West Bank and Gaza,PSE,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,1.229699623,Asia
West Bank and Gaza,PSE,Urban population growth (annual %),SP.URB.GROW,2021,2.82652486,Asia
Yemen,YEM,Population growth (annual %),SP.POP.GROW,2021,2.137789701,Asia
Yemen,YEM,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,1.104967721,Asia
Yemen,YEM,Urban population growth (annual %),SP.URB.GROW,2021,3.806804483,Asia
Zambia,ZMB,Population growth (annual %),SP.POP.GROW,2021,2.840805978,Africa
Zambia,ZMB,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,1.818821162,Africa
Zambia,ZMB,Urban population growth (annual %),SP.URB.GROW,2021,4.094429904,Africa
Zimbabwe,ZWE,Population growth (annual %),SP.POP.GROW,2021,2.045714878,Africa
Zimbabwe,ZWE,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021,1.955651308,Africa
Zimbabwe,ZWE,Urban population growth (annual %),SP.URB.GROW,2021,2.234723527,Africa
Afghanistan,AFG,Population growth (annual %),SP.POP.GROW,2022,2.534498317,Asia
Afghanistan,AFG,Rural population growth (annual %),SP.RUR.TOTL.ZG,2022,2.123806465,Asia
Afghanistan,AFG,Urban population growth (annual %),SP.URB.GROW,2022,3.675647413,Asia
Albania,ALB,Population growth (annual %),SP.POP.GROW,2022,-1.21579032,Europe
Albania,ALB,Rural population growth (annual %),SP.RUR.TOTL.ZG,2022,-3.482671893,Europe
Albania,ALB,Urban population growth (annual %),SP.URB.GROW,2022,0.093716063,Europe
Algeria,DZA,Population growth (annual %),SP.POP.GROW,2022,1.628339254,Africa
Algeria,DZA,Rural population growth (annual %),SP.RUR.TOTL.ZG,2022,-0.376939621,Africa
Algeria,DZA,Urban population growth (annual %),SP.URB.GROW,2022,2.314093577,Africa
Angola,AGO,Population growth (annual %),SP.POP.GROW,2022,3.096752671,Africa
Angola,AGO,Rural population growth (annual %),SP.RUR.TOTL.ZG,2022,1.169889508,Africa
Angola,AGO,Urban population growth (annual %),SP.URB.GROW,2022,4.013085739,Africa
Argentina,ARG,Population growth (annual %),SP.POP.GROW,2022,0.925835474,South America
Argentina,ARG,Rural population growth (annual %),SP.RUR.TOTL.ZG,2022,-0.604271965,South America
Argentina,ARG,Urban population growth (annual %),SP.URB.GROW,2022,1.053695664,South America
Armenia,ARM,Population growth (annual %),SP.POP.GROW,2022,-0.377102034,Asia
Armenia,ARM,Rural population growth (annual %),SP.RUR.TOTL.ZG,2022,-0.766181006,Asia
Armenia,ARM,Urban population growth (annual %),SP.URB.GROW,2022,-0.153477829,Asia
Australia,AUS,Population growth (annual %),SP.POP.GROW,2022,1.238638797,Oceania
Australia,AUS,Rural population growth (annual %),SP.RUR.TOTL.ZG,2022,0.310481669,Oceania
Australia,AUS,Urban population growth (annual %),SP.URB.GROW,2022,1.384425833,Oceania
Austria,AUT,Population growth (annual %),SP.POP.GROW,2022,0.956287797,Europe
Austria,AUT,Rural population growth (annual %),SP.RUR.TOTL.ZG,2022,0.317739925,Europe
Austria,AUT,Urban population growth (annual %),SP.URB.GROW,2022,1.397726478,Europe
Azerbaijan,AZE,Population growth (annual %),SP.POP.GROW,2022,0.039507866,Asia
Azerbaijan,AZE,Rural population growth (annual %),SP.RUR.TOTL.ZG,2022,-0.876203438,Asia
Azerbaijan,AZE,Urban population growth (annual %),SP.URB.GROW,2022,0.731066864,Asia
Bahamas,BHS,Population growth (annual %),SP.POP.GROW,2022,0.508137884,North America
Bahamas,BHS,Rural population growth (annual %),SP.RUR.TOTL.ZG,2022,-0.258236024,North America
Bahamas,BHS,Urban population growth (annual %),SP.URB.GROW,2022,0.660362476,North America
Bangladesh,BGD,Population growth (annual %),SP.POP.GROW,2022,1.074836743,Asia
Bangladesh,BGD,Rural population growth (annual %),SP.RUR.TOTL.ZG,2022,-0.186067869,Asia
Bangladesh,BGD,Urban population growth (annual %),SP.URB.GROW,2022,3.020051347,Asia
Belarus,BLR,Population growth (annual %),SP.POP.GROW,2022,-0.804228427,Europe
Belarus,BLR,Rural population growth (annual %),SP.RUR.TOTL.ZG,2022,-2.896614975,Europe
Belarus,BLR,Urban population growth (annual %),SP.URB.GROW,2022,-0.285001725,Europe
Belgium,BEL,Population growth (annual %),SP.POP.GROW,2022,0.856132433,Europe
Belgium,BEL,Rural population growth (annual %),SP.RUR.TOTL.ZG,2022,-1.074191502,Europe
Belgium,BEL,Urban population growth (annual %),SP.URB.GROW,2022,0.892816003,Europe
Belize,BLZ,Population growth (annual %),SP.POP.GROW,2022,1.301640251,North America
Belize,BLZ,Rural population growth (annual %),SP.RUR.TOTL.ZG,2022,0.938370415,North America
Belize,BLZ,Urban population growth (annual %),SP.URB.GROW,2022,1.722996751,North America
Benin,BEN,Population growth (annual %),SP.POP.GROW,2022,2.702041089,Africa
Benin,BEN,Rural population growth (annual %),SP.RUR.TOTL.ZG,2022,1.594563681,Africa
Benin,BEN,Urban population growth (annual %),SP.URB.GROW,2022,3.84311254,Africa
Bhutan,BTN,Population growth (annual %),SP.POP.GROW,2022,0.637077531,Asia
Bhutan,BTN,Rural population growth (annual %),SP.RUR.TOTL.ZG,2022,-0.559670231,Asia
Bhutan,BTN,Urban population growth (annual %),SP.URB.GROW,2022,2.201199782,Asia
Bolivia,BOL,Population growth (annual %),SP.POP.GROW,2022,1.190274813,South America
Bolivia,BOL,Rural population growth (annual %),SP.RUR.TOTL.ZG,2022,-0.01937681,South America
Bolivia,BOL,Urban population growth (annual %),SP.URB.GROW,2022,1.692732516,South America
Bosnia and Herzegovina,BIH,Population growth (annual %),SP.POP.GROW,2022,-1.150513985,Europe
Bosnia and Herzegovina,BIH,Rural population growth (annual %),SP.RUR.TOTL.ZG,2022,-1.976449661,Europe
Bosnia and Herzegovina,BIH,Urban population growth (annual %),SP.URB.GROW,2022,-0.312364152,Europe
Botswana,BWA,Population growth (annual %),SP.POP.GROW,2022,1.604757743,Africa
Botswana,BWA,Rural population growth (annual %),SP.RUR.TOTL.ZG,2022,-0.757738983,Africa
Botswana,BWA,Urban population growth (annual %),SP.URB.GROW,2022,2.528399764,Africa
Brazil,BRA,Population growth (annual %),SP.POP.GROW,2022,0.459583548,South America
Brazil,BRA,Rural population growth (annual %),SP.RUR.TOTL.ZG,2022,-1.434774133,South America
Brazil,BRA,Urban population growth (annual %),SP.URB.GROW,2022,0.731782792,South America
Brunei Darussalam,BRN,Population growth (annual %),SP.POP.GROW,2022,0.811520876,Asia
Brunei Darussalam,BRN,Rural population growth (annual %),SP.RUR.TOTL.ZG,2022,-0.597499428,Asia
Brunei Darussalam,BRN,Urban population growth (annual %),SP.URB.GROW,2022,1.192773484,Asia
Bulgaria,BGR,Population growth (annual %),SP.POP.GROW,2022,-6.187252982,Europe
Bulgaria,BGR,Rural population growth (annual %),SP.RUR.TOTL.ZG,2022,-7.607092539,Europe
Bulgaria,BGR,Urban population growth (annual %),SP.URB.GROW,2022,-5.743646005,Europe
Burkina Faso,BFA,Population growth (annual %),SP.POP.GROW,2022,2.559988391,Africa
Burkina Faso,BFA,Rural population growth (annual %),SP.RUR.TOTL.ZG,2022,1.629258116,Africa
Burkina Faso,BFA,Urban population growth (annual %),SP.URB.GROW,2022,4.578534343,Africa
Burundi,BDI,Population growth (annual %),SP.POP.GROW,2022,2.66016084,Africa
Burundi,BDI,Rural population growth (annual %),SP.RUR.TOTL.ZG,2022,2.241568332,Africa
Burundi,BDI,Urban population growth (annual %),SP.URB.GROW,2022,5.181768293,Africa
Cambodia,KHM,Population growth (annual %),SP.POP.GROW,2022,1.072167381,Asia
Cambodia,KHM,Rural population growth (annual %),SP.RUR.TOTL.ZG,2022,0.47835914,Asia
Cambodia,KHM,Urban population growth (annual %),SP.URB.GROW,2022,2.864036159,Asia
Cameroon,CMR,Population growth (annual %),SP.POP.GROW,2022,2.598102588,Africa
Cameroon,CMR,Rural population growth (annual %),SP.RUR.TOTL.ZG,2022,1.190460829,Africa
Cameroon,CMR,Urban population growth (annual %),SP.URB.GROW,2022,3.599127785,Africa
Canada,CAN,Population growth (annual %),SP.POP.GROW,2022,1.823370422,North America
Canada,CAN,Rural population growth (annual %),SP.RUR.TOTL.ZG,2022,1.282312507,North America
Canada,CAN,Urban population growth (annual %),SP.URB.GROW,2022,1.944541562,North America
