Country_Name,Country_Code,Series_Name,Series_Code,Year,Value,continent
Republic of Congo,COG,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2022,0,Africa
Republic of Congo,COG,External health expenditure,SH.XPD.EHEX.CH.ZS,2022,0,Africa
Republic of Congo,COG,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2022,0,Africa
Costa Rica,CRI,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2022,0,North America
Costa Rica,CRI,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2022,0,North America
Costa Rica,CRI,External health expenditure,SH.XPD.EHEX.CH.ZS,2022,0,North America
Costa Rica,CRI,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2022,0,North America
Cote d'Ivoire,CIV,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2022,0,Africa
Cote d'Ivoire,CIV,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2022,0,Africa
Cote d'Ivoire,CIV,External health expenditure,SH.XPD.EHEX.CH.ZS,2022,0,Africa
Cote d'Ivoire,CIV,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2022,0,Africa
Croatia,HRV,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2022,0,Europe
Croatia,HRV,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2022,0,Europe
Croatia,HRV,External health expenditure,SH.XPD.EHEX.CH.ZS,2022,0,Europe
Croatia,HRV,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2022,0,Europe
Cuba,CUB,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2022,0,North America
Cuba,CUB,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2022,0,North America
Cuba,CUB,External health expenditure,SH.XPD.EHEX.CH.ZS,2022,0,North America
Cuba,CUB,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2022,0,North America
Curacao,CUW,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2022,0,North America
Curacao,CUW,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2022,0,North America
Curacao,CUW,External health expenditure,SH.XPD.EHEX.CH.ZS,2022,0,North America
Curacao,CUW,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2022,0,North America
Cyprus,CYP,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2022,0,Asia
Cyprus,CYP,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2022,0,Asia
Cyprus,CYP,External health expenditure,SH.XPD.EHEX.CH.ZS,2022,0,Asia
Cyprus,CYP,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2022,0,Asia
Czech Republic,CZE,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2022,0,Europe
Czech Republic,CZE,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2022,0,Europe
Czech Republic,CZE,External health expenditure,SH.XPD.EHEX.CH.ZS,2022,0,Europe
Czech Republic,CZE,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2022,0,Europe
Denmark,DNK,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2022,0,Europe
Denmark,DNK,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2022,0,Europe
Denmark,DNK,External health expenditure,SH.XPD.EHEX.CH.ZS,2022,0,Europe
Denmark,DNK,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2022,0,Europe
Djibouti,DJI,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2022,0,Africa
Djibouti,DJI,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2022,0,Africa
Djibouti,DJI,External health expenditure,SH.XPD.EHEX.CH.ZS,2022,0,Africa
Djibouti,DJI,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2022,0,Africa
Dominica,DMA,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2022,0,North America
Dominica,DMA,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2022,0,North America
Dominica,DMA,External health expenditure,SH.XPD.EHEX.CH.ZS,2022,0,North America
Dominica,DMA,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2022,0,North America
Dominican Republic,DOM,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2022,0,North America
Dominican Republic,DOM,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2022,0,North America
Dominican Republic,DOM,External health expenditure,SH.XPD.EHEX.CH.ZS,2022,0,North America
Dominican Republic,DOM,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2022,0,North America
Ecuador,ECU,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2022,0,South America
Ecuador,ECU,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2022,0,South America
Ecuador,ECU,External health expenditure,SH.XPD.EHEX.CH.ZS,2022,0,South America
Ecuador,ECU,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2022,0,South America
Egypt,EGY,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2022,0,Africa
Egypt,EGY,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2022,0,Africa
Egypt,EGY,External health expenditure,SH.XPD.EHEX.CH.ZS,2022,0,Africa
Egypt,EGY,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2022,0,Africa
El Salvador,SLV,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2022,0,North America
El Salvador,SLV,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2022,0,North America
El Salvador,SLV,External health expenditure,SH.XPD.EHEX.CH.ZS,2022,0,North America
El Salvador,SLV,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2022,0,North America
Equatorial Guinea,GNQ,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2022,0,Africa
Equatorial Guinea,GNQ,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2022,0,Africa
Equatorial Guinea,GNQ,External health expenditure,SH.XPD.EHEX.CH.ZS,2022,0,Africa
Equatorial Guinea,GNQ,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2022,0,Africa
Eritrea,ERI,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2022,0,Africa
Eritrea,ERI,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2022,0,Africa
Eritrea,ERI,External health expenditure,SH.XPD.EHEX.CH.ZS,2022,0,Africa
Eritrea,ERI,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2022,0,Africa
Estonia,EST,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2022,0,Europe
Estonia,EST,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2022,0,Europe
Estonia,EST,External health expenditure,SH.XPD.EHEX.CH.ZS,2022,0,Europe
Estonia,EST,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2022,0,Europe
Eswatini,SWZ,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2022,0,Africa
Eswatini,SWZ,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2022,0,Africa
Eswatini,SWZ,External health expenditure,SH.XPD.EHEX.CH.ZS,2022,0,Africa
Eswatini,SWZ,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2022,0,Africa
Ethiopia,ETH,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2022,0,Africa
Ethiopia,ETH,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2022,0,Africa
Ethiopia,ETH,External health expenditure,SH.XPD.EHEX.CH.ZS,2022,0,Africa
Ethiopia,ETH,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2022,0,Africa
Faroe Islands,FRO,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2022,0,Europe
Faroe Islands,FRO,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2022,0,Europe
Faroe Islands,FRO,External health expenditure,SH.XPD.EHEX.CH.ZS,2022,0,Europe
Faroe Islands,FRO,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2022,0,Europe
Fiji,FJI,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2022,0,Oceania
Fiji,FJI,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2022,0,Oceania
Fiji,FJI,External health expenditure,SH.XPD.EHEX.CH.ZS,2022,0,Oceania
Fiji,FJI,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2022,0,Oceania
Finland,FIN,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2022,0,Europe
Finland,FIN,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2022,0,Europe
Finland,FIN,External health expenditure,SH.XPD.EHEX.CH.ZS,2022,0,Europe
Finland,FIN,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2022,0,Europe
France,FRA,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2022,0,Europe
France,FRA,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2022,0,Europe
France,FRA,External health expenditure,SH.XPD.EHEX.CH.ZS,2022,0,Europe
France,FRA,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2022,0,Europe
French Polynesia,PYF,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2022,0,Oceania
French Polynesia,PYF,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2022,0,Oceania
French Polynesia,PYF,External health expenditure,SH.XPD.EHEX.CH.ZS,2022,0,Oceania
French Polynesia,PYF,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2022,0,Oceania
Gabon,GAB,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2022,0,Africa
Gabon,GAB,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2022,0,Africa
Gabon,GAB,External health expenditure,SH.XPD.EHEX.CH.ZS,2022,0,Africa
Gabon,GAB,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2022,0,Africa
Gambia,GMB,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2022,0,Africa
Gambia,GMB,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2022,0,Africa
Gambia,GMB,External health expenditure,SH.XPD.EHEX.CH.ZS,2022,0,Africa
Gambia,GMB,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2022,0,Africa
Georgia,GEO,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2022,0,Asia
Georgia,GEO,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2022,0,Asia
Georgia,GEO,External health expenditure,SH.XPD.EHEX.CH.ZS,2022,0,Asia
Georgia,GEO,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2022,0,Asia
Germany,DEU,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2022,0,Europe
Germany,DEU,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2022,0,Europe
Germany,DEU,External health expenditure,SH.XPD.EHEX.CH.ZS,2022,0,Europe
Germany,DEU,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2022,0,Europe
Ghana,GHA,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2022,0,Africa
Ghana,GHA,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2022,0,Africa
Ghana,GHA,External health expenditure,SH.XPD.EHEX.CH.ZS,2022,0,Africa
Ghana,GHA,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2022,0,Africa
Gibraltar,GIB,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2022,0,Europe
Gibraltar,GIB,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2022,0,Europe
Gibraltar,GIB,External health expenditure,SH.XPD.EHEX.CH.ZS,2022,0,Europe
Gibraltar,GIB,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2022,0,Europe
Greece,GRC,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2022,0,Europe
Greece,GRC,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2022,0,Europe
Greece,GRC,External health expenditure,SH.XPD.EHEX.CH.ZS,2022,0,Europe
Greece,GRC,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2022,0,Europe
Greenland,GRL,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2022,0,North America
Greenland,GRL,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2022,0,North America
Greenland,GRL,External health expenditure,SH.XPD.EHEX.CH.ZS,2022,0,North America
Greenland,GRL,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2022,0,North America
Grenada,GRD,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2022,0,North America
Grenada,GRD,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2022,0,North America
Grenada,GRD,External health expenditure,SH.XPD.EHEX.CH.ZS,2022,0,North America
Grenada,GRD,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2022,0,North America
Guam,GUM,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2022,0,Oceania
Guam,GUM,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2022,0,Oceania
Guam,GUM,External health expenditure,SH.XPD.EHEX.CH.ZS,2022,0,Oceania
Guam,GUM,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2022,0,Oceania
Guatemala,GTM,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2022,0,North America
Guatemala,GTM,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2022,0,North America
Guatemala,GTM,External health expenditure,SH.XPD.EHEX.CH.ZS,2022,0,North America
Guatemala,GTM,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2022,0,North America
Guinea,GIN,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2022,0,Africa
Guinea,GIN,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2022,0,Africa
Guinea,GIN,External health expenditure,SH.XPD.EHEX.CH.ZS,2022,0,Africa
Guinea,GIN,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2022,0,Africa
Guinea Bissau,GNB,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2022,0,Africa
Guinea Bissau,GNB,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2022,0,Africa
Guinea Bissau,GNB,External health expenditure,SH.XPD.EHEX.CH.ZS,2022,0,Africa
Guinea Bissau,GNB,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2022,0,Africa
Guyana,GUY,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2022,0,South America
Guyana,GUY,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2022,0,South America
Guyana,GUY,External health expenditure,SH.XPD.EHEX.CH.ZS,2022,0,South America
Guyana,GUY,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2022,0,South America
Haiti,HTI,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2022,0,North America
Haiti,HTI,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2022,0,North America
Haiti,HTI,External health expenditure,SH.XPD.EHEX.CH.ZS,2022,0,North America
Haiti,HTI,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2022,0,North America
Honduras,HND,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2022,0,North America
Honduras,HND,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2022,0,North America
Honduras,HND,External health expenditure,SH.XPD.EHEX.CH.ZS,2022,0,North America
Honduras,HND,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2022,0,North America
Hong Kong ,HKG,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2022,0,Asia
Hong Kong ,HKG,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2022,0,Asia
Hong Kong ,HKG,External health expenditure,SH.XPD.EHEX.CH.ZS,2022,0,Asia
Hong Kong ,HKG,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2022,0,Asia
Hungary,HUN,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2022,0,Europe
Hungary,HUN,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2022,0,Europe
Hungary,HUN,External health expenditure,SH.XPD.EHEX.CH.ZS,2022,0,Europe
Hungary,HUN,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2022,0,Europe
Iceland,ISL,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2022,0,Europe
Iceland,ISL,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2022,0,Europe
Iceland,ISL,External health expenditure,SH.XPD.EHEX.CH.ZS,2022,0,Europe
Iceland,ISL,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2022,0,Europe
India,IND,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2022,0,Asia
India,IND,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2022,0,Asia
India,IND,External health expenditure,SH.XPD.EHEX.CH.ZS,2022,0,Asia
India,IND,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2022,0,Asia
Indonesia,IDN,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2022,0,Asia
Indonesia,IDN,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2022,0,Asia
Indonesia,IDN,External health expenditure,SH.XPD.EHEX.CH.ZS,2022,0,Asia
Indonesia,IDN,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2022,0,Asia
Iran,IRN,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2022,0,Asia
Iran,IRN,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2022,0,Asia
Iran,IRN,External health expenditure,SH.XPD.EHEX.CH.ZS,2022,0,Asia
Iran,IRN,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2022,0,Asia
Iraq,IRQ,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2022,0,Asia
Iraq,IRQ,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2022,0,Asia
Iraq,IRQ,External health expenditure,SH.XPD.EHEX.CH.ZS,2022,0,Asia
Iraq,IRQ,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2022,0,Asia
Ireland,IRL,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2022,0,Europe
Ireland,IRL,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2022,0,Europe
Ireland,IRL,External health expenditure,SH.XPD.EHEX.CH.ZS,2022,0,Europe
Ireland,IRL,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2022,0,Europe
Isle of Man,IMN,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2022,0,Europe
Isle of Man,IMN,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2022,0,Europe
Isle of Man,IMN,External health expenditure,SH.XPD.EHEX.CH.ZS,2022,0,Europe
Isle of Man,IMN,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2022,0,Europe
Israel,ISR,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2022,0,Asia
Israel,ISR,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2022,0,Asia
Israel,ISR,External health expenditure,SH.XPD.EHEX.CH.ZS,2022,0,Asia
Israel,ISR,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2022,0,Asia
Italy,ITA,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2022,0,Europe
Italy,ITA,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2022,0,Europe
Italy,ITA,External health expenditure,SH.XPD.EHEX.CH.ZS,2022,0,Europe
Italy,ITA,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2022,0,Europe
Jamaica,JAM,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2022,0,North America
Jamaica,JAM,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2022,0,North America
Jamaica,JAM,External health expenditure,SH.XPD.EHEX.CH.ZS,2022,0,North America
Jamaica,JAM,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2022,0,North America
Japan,JPN,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2022,0,Asia
Japan,JPN,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2022,0,Asia
Japan,JPN,External health expenditure,SH.XPD.EHEX.CH.ZS,2022,0,Asia
Japan,JPN,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2022,0,Asia
Jordan,JOR,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2022,0,Asia
Jordan,JOR,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2022,0,Asia
Jordan,JOR,External health expenditure,SH.XPD.EHEX.CH.ZS,2022,0,Asia
Jordan,JOR,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2022,0,Asia
Kazakhstan,KAZ,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2022,0,Asia
Kazakhstan,KAZ,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2022,0,Asia
Kazakhstan,KAZ,External health expenditure,SH.XPD.EHEX.CH.ZS,2022,0,Asia
Kazakhstan,KAZ,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2022,0,Asia
Kenya,KEN,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2022,0,Africa
Kenya,KEN,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2022,0,Africa
Kenya,KEN,External health expenditure,SH.XPD.EHEX.CH.ZS,2022,0,Africa
Kenya,KEN,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2022,0,Africa
Kiribati,KIR,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2022,0,Oceania
Kiribati,KIR,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2022,0,Oceania
Kiribati,KIR,External health expenditure,SH.XPD.EHEX.CH.ZS,2022,0,Oceania
Kiribati,KIR,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2022,0,Oceania
"Korea, Dem. People's Rep.",PRK,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2022,0,Asia
"Korea, Dem. People's Rep.",PRK,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2022,0,Asia
"Korea, Dem. People's Rep.",PRK,External health expenditure,SH.XPD.EHEX.CH.ZS,2022,0,Asia
"Korea, Dem. People's Rep.",PRK,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2022,0,Asia
"Korea, Rep.",KOR,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2022,0,Asia
"Korea, Rep.",KOR,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2022,0,Asia
"Korea, Rep.",KOR,External health expenditure,SH.XPD.EHEX.CH.ZS,2022,0,Asia
"Korea, Rep.",KOR,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2022,0,Asia
Kosovo,XKX,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2022,0,Europe
Kosovo,XKX,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2022,0,Europe
Kosovo,XKX,External health expenditure,SH.XPD.EHEX.CH.ZS,2022,0,Europe
Kosovo,XKX,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2022,0,Europe
Kuwait,KWT,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2022,0,Asia
Kuwait,KWT,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2022,0,Asia
Kuwait,KWT,External health expenditure,SH.XPD.EHEX.CH.ZS,2022,0,Asia
Kuwait,KWT,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2022,0,Asia
Kyrgyzstan,KGZ,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2022,0,Asia
Kyrgyzstan,KGZ,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2022,0,Asia
Kyrgyzstan,KGZ,External health expenditure,SH.XPD.EHEX.CH.ZS,2022,0,Asia
Kyrgyzstan,KGZ,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2022,0,Asia
Lao PDR,LAO,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2022,0,Asia
Lao PDR,LAO,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2022,0,Asia
Lao PDR,LAO,External health expenditure,SH.XPD.EHEX.CH.ZS,2022,0,Asia
Lao PDR,LAO,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2022,0,Asia
Latvia,LVA,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2022,0,Europe
Latvia,LVA,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2022,0,Europe
Latvia,LVA,External health expenditure,SH.XPD.EHEX.CH.ZS,2022,0,Europe
Latvia,LVA,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2022,0,Europe
Lebanon,LBN,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2022,0,Asia
Lebanon,LBN,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2022,0,Asia
Lebanon,LBN,External health expenditure,SH.XPD.EHEX.CH.ZS,2022,0,Asia
Lebanon,LBN,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2022,0,Asia
Lesotho,LSO,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2022,0,Africa
Lesotho,LSO,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2022,0,Africa
Lesotho,LSO,External health expenditure,SH.XPD.EHEX.CH.ZS,2022,0,Africa
Lesotho,LSO,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2022,0,Africa
Liberia,LBR,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2022,0,Africa
Liberia,LBR,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2022,0,Africa
Liberia,LBR,External health expenditure,SH.XPD.EHEX.CH.ZS,2022,0,Africa
Liberia,LBR,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2022,0,Africa
Libya,LBY,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2022,0,Africa
Libya,LBY,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2022,0,Africa
Libya,LBY,External health expenditure,SH.XPD.EHEX.CH.ZS,2022,0,Africa
Libya,LBY,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2022,0,Africa
Liechtenstein,LIE,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2022,0,Europe
Liechtenstein,LIE,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2022,0,Europe
Liechtenstein,LIE,External health expenditure,SH.XPD.EHEX.CH.ZS,2022,0,Europe
Liechtenstein,LIE,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2022,0,Europe
Lithuania,LTU,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2022,0,Europe
Lithuania,LTU,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2022,0,Europe
Lithuania,LTU,External health expenditure,SH.XPD.EHEX.CH.ZS,2022,0,Europe
Lithuania,LTU,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2022,0,Europe
Luxembourg,LUX,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2022,0,Europe
Luxembourg,LUX,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2022,0,Europe
Luxembourg,LUX,External health expenditure,SH.XPD.EHEX.CH.ZS,2022,0,Europe
Luxembourg,LUX,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2022,0,Europe
Macao,MAC,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2022,0,Asia
Macao,MAC,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2022,0,Asia
Macao,MAC,External health expenditure,SH.XPD.EHEX.CH.ZS,2022,0,Asia
